Position,Complexity,SequenceID,K
2877,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2878,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2879,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2880,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2881,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2882,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2883,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2884,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2885,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2886,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2887,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2888,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2889,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2890,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2891,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2892,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2893,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2894,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2895,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2896,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2897,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2898,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2899,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2900,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2901,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2902,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2903,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2904,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2905,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2906,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2907,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2908,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2909,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2910,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2911,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2912,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2913,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2914,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2915,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2916,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2917,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2918,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2919,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2920,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2921,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2922,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2923,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2924,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2925,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2926,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2927,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2928,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2929,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2930,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2931,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2932,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2933,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2934,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2935,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2936,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2937,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2938,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2939,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2940,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2941,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2942,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2943,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2944,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2945,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2946,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2947,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2948,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2949,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2950,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2951,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2952,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2953,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2954,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2955,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2956,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2957,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2958,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2959,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2960,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2961,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2962,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2963,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2964,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2965,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2966,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2967,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2968,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2969,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2970,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2971,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2972,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2973,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2974,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2975,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2976,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2977,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2978,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2979,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2980,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2981,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2982,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2983,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2984,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2985,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2986,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2987,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2988,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2989,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2990,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2991,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2992,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2993,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2994,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2995,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2996,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2997,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2998,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
2999,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3000,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3001,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3002,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3003,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3004,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3005,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3006,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3007,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3008,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3009,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3010,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3011,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3012,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3013,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3014,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3015,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3016,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3017,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3018,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3019,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3020,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3021,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3022,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3023,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3024,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3025,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3026,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3027,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3028,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3029,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3030,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3031,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3032,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3033,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3034,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3035,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3036,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3037,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3038,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3039,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3040,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3041,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3042,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3043,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3044,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3045,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3046,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3047,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3048,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3049,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3050,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3051,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3052,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3053,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3054,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3055,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3056,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3057,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3058,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3059,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3060,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3061,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3062,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3063,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3064,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3065,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3066,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3067,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3068,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3069,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3070,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3071,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3072,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3073,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3074,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3075,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3076,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3077,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3078,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3079,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3080,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3081,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3082,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3083,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3084,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3085,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3086,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3087,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3088,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3089,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3090,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3091,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3092,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3093,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3094,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3095,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3096,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3097,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3098,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3099,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3100,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3101,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3102,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3103,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3104,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3105,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3106,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3107,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3108,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3109,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3110,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3111,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3112,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3113,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3114,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3115,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3116,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3117,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3118,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3119,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3120,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3121,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3122,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3123,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3124,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3125,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3126,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3127,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3128,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3129,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3130,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3131,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3132,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3133,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3134,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3135,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3136,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3137,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3138,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3139,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3140,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3141,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3142,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3143,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3144,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3145,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3146,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3147,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3148,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3149,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3150,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3151,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3152,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3153,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3154,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3155,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3156,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3157,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3158,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3159,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3160,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3161,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3162,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3163,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3164,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3165,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3166,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3167,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3168,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3169,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3170,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3171,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3172,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3173,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3174,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3175,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3176,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3177,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3178,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3179,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3180,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3181,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3182,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3183,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3184,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3185,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3186,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3187,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3188,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3189,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3190,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3191,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3192,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3193,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3194,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3195,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3196,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3197,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3198,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3199,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3200,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3201,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3202,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3203,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3204,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3205,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3206,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3207,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3208,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3209,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3210,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3211,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3212,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3213,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3214,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3215,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3216,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
3217,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
